Order ID,Order Date,Customer Name,Segment,Region,Country,Category,Sub-Category,Sales,Profit,Ship Mode,Data_Quality_Notes
ORD-101733,10-02-2023 00:00,,Consumer,Europe,USA,Technology,Chairs,2087.82,212.23,Same Day,Missing customer name
ORD-105535,04-01-2022 00:00,Ravi Kumar,Consumer,Europe,Brazil,Technology,Chairs,3963.23,1216.07,Standard Class,
ORD-104931,21-01-2023 00:00,Ravi Kumar,Consumer,Europe,Germany,Office Supplies,Storage,4741.4,-305.46,Same Day,
ORD-103510,17-01-2018 00:00,Li Wei,Corporate,Usca,Brazil,Furniture,Binders,54.01,523.93,Same Day,
ORD-100202,13-05-2020 00:00,Anita Sharma,Home Office,Africa,Germany,Office Supplies,Tables,2941.29,716.67,First Class,
ORD-103255,24-09-2022 00:00,Anita Sharma,Corporate,Africa,India,Office Supplies,Tables,4330.57,1414.08,First Class,
ORD-104218,27-08-2021 00:00,Ravi Kumar,Consumer,Europe,Germany,Office Supplies,Binders,3267.3,1729.93,Standard Class,
ORD-104496,04-02-2022 00:00,Anita Sharma,Corporate,Usca,India,Office Supplies,Chairs,4005.14,343.21,Same Day,
ORD-100766,24-11-2020 00:00,Ravi Kumar,Corporate,Europe,India,Technology,Binders,4475.83,819.35,Same Day,
ORD-104389,22-03-2018 00:00,Maria  Gomez,Corporate,Africa,India,Furniture,Tables,3756,1118.62,Standard Class,
ORD-102327,24-06-2018 00:00,Li Wei,Corporate,Latam,Germany,Technology,Binders,3586.5,321.72,Same Day,
ORD-102931,13-01-2021 00:00,John Doe,Corporate,Usca,Germany,Technology,Chairs,4823.91,1963.85,Same Day,
ORD-100197,16-02-2023 00:00,Li Wei,Corporate,Usca,India,Office Supplies,Storage,4319.1,1689.44,Same Day,
ORD-101930,01-04-2018 00:00,Ravi Kumar,Corporate,Europe,India,Technology,Chairs,4077.81,241.01,Same Day,
ORD-103582,07-01-2019 00:00,Ravi Kumar,Home Office,Latam,USA,Furniture,Phones,436.58,769.87,Second Class,
ORD-100608,01-01-2021 00:00,Li Wei,Consumer,Africa,India,Office Supplies,Phones,1198.95,77.1,Standard Class,
ORD-103272,11-04-2019 00:00,,Corporate,Asia,China,Technology,Binders,2786,786.26,Standard Class,Missing customer name
ORD-101147,15-03-2018 00:00,Ravi Kumar,Home Office,Africa,USA,Office Supplies,Chairs,3549.25,1208.33,Same Day,
ORD-104282,29-06-2020 00:00,Anita Sharma,Consumer,Africa,USA,Furniture,Chairs,1519.56,-286.2,Standard Class,
ORD-103397,04-10-2018 00:00,Anita Sharma,Corporate,Latam,USA,Office Supplies,Tables,471.17,1675.29,Second Class,
ORD-102511,14-02-2022 00:00,Ravi Kumar,Home Office,Usca,China,Technology,Storage,1558.94,984.36,Same Day,
ORD-101794,27-10-2022 00:00,Ravi Kumar,Home Office,Africa,USA,Technology,Chairs,3856.29,1974.01,First Class,
ORD-100659,31-03-2021 00:00,,Home Office,Usca,USA,Furniture,Binders,4387.62,-436.02,Second Class,Missing customer name
ORD-102811,19-06-2020 00:00,Anita Sharma,Consumer,Latam,Germany,Furniture,Tables,4564.95,1578.75,First Class,
ORD-101369,22-04-2019 00:00,Ravi Kumar,Corporate,Latam,Germany,Office Supplies,Tables,1897.44,1479.91,Standard Class,
ORD-101986,20-11-2022 00:00,Ravi Kumar,Consumer,Europe,India,Technology,Binders,1865.83,-167.87,Standard Class,
ORD-105630,25-11-2022 00:00,,Corporate,Asia,India,Furniture,Binders,2036.5,338.26,Standard Class,Missing customer name
ORD-100146,05-11-2022 00:00,,Corporate,Latam,Brazil,Furniture,Chairs,1882.17,1711.99,Same Day,Missing customer name
ORD-103219,14-04-2018 00:00,Li Wei,Corporate,Latam,China,Technology,Chairs,3332.65,796.14,Second Class,
ORD-102911,20-01-2023 00:00,,Home Office,Usca,Germany,Furniture,Tables,1794.82,503.2,Second Class,Missing customer name
ORD-101734,25-06-2019 00:00,John Doe,Corporate,Latam,India,Furniture,Tables,106.62,1763.74,Same Day,
ORD-101843,06-06-2023 00:00,Anita Sharma,Consumer,Africa,China,Technology,Storage,2197.93,-266.64,Same Day,
ORD-100488,12-10-2018 00:00,Li Wei,Corporate,Europe,USA,Furniture,Tables,1124.64,682.81,Standard Class,
ORD-102976,08-05-2018 00:00,John Doe,Home Office,Europe,China,Technology,Binders,148.89,1130.94,Second Class,
ORD-101959,27-05-2023 00:00,Ravi Kumar,Consumer,Africa,Germany,Technology,Binders,2356.86,1021.35,Standard Class,
ORD-105759,12-02-2019 00:00,Ravi Kumar,Corporate,Latam,Brazil,Office Supplies,Storage,1033.74,160.69,Second Class,
ORD-102385,10-07-2022 00:00,Li Wei,Corporate,Asia,Germany,Technology,Phones,2266.45,908.28,Same Day,
ORD-102919,24-02-2023 00:00,,Corporate,Latam,India,Furniture,Phones,1392.36,1271.4,Standard Class,Missing customer name
ORD-104736,08-07-2018 00:00,Ravi Kumar,Corporate,Europe,India,Office Supplies,Binders,3020.53,962.21,Second Class,
ORD-101802,15-03-2022 00:00,Maria  Gomez,Corporate,Asia,China,Office Supplies,Phones,4954.43,1211.16,Same Day,
ORD-105534,17-08-2020 00:00,Li Wei,Home Office,Usca,Germany,Furniture,Phones,2738.42,140.2,First Class,
ORD-104061,15-03-2019 00:00,John Doe,Corporate,Usca,India,Office Supplies,Storage,3236.25,1582.12,Standard Class,
ORD-103369,20-01-2018 00:00,Li Wei,Corporate,Latam,USA,Furniture,Tables,4596.78,624.22,Second Class,
ORD-105730,19-01-2019 00:00,Anita Sharma,Corporate,Latam,USA,Office Supplies,Tables,1873.13,1968.06,Second Class,
ORD-100262,30-10-2018 00:00,,Home Office,Asia,Brazil,Furniture,Phones,836.91,-441.79,Standard Class,Missing customer name
ORD-105883,25-03-2023 00:00,,Home Office,Asia,China,Technology,Chairs,1417.57,450.79,Second Class,Missing customer name
ORD-100623,07-11-2019 00:00,Li Wei,Consumer,Latam,India,Technology,Storage,2016.96,-48.81,First Class,
ORD-101016,07-12-2020 00:00,Ravi Kumar,Consumer,Europe,Brazil,Office Supplies,Phones,3226.86,889.02,First Class,
ORD-103643,06-01-2022 00:00,Ravi Kumar,Consumer,Usca,USA,Office Supplies,Chairs,27.92,108.01,Second Class,
ORD-104976,23-01-2018 00:00,Maria  Gomez,Consumer,Asia,Brazil,Technology,Chairs,4267.65,1343.69,Standard Class,
ORD-102049,09-12-2021 00:00,Maria  Gomez,Corporate,Europe,Brazil,Furniture,Storage,385.09,1704.66,Second Class,
ORD-105423,27-08-2022 00:00,,Corporate,Latam,India,Office Supplies,Tables,4503.77,27.21,Second Class,Missing customer name
ORD-103723,06-05-2019 00:00,Maria  Gomez,Consumer,Africa,India,Technology,Binders,4747.43,-98.31,First Class,
ORD-104548,06-02-2023 00:00,John Doe,Consumer,Asia,India,Office Supplies,Chairs,4950.56,1688.39,Same Day,
ORD-103108,18-10-2021 00:00,Maria  Gomez,Consumer,Africa,China,Technology,Binders,4048.5,403.18,Same Day,
ORD-105279,02-01-2023 00:00,John Doe,Corporate,Europe,Brazil,Technology,Binders,713.57,586.46,Second Class,
ORD-104090,26-10-2020 00:00,Maria  Gomez,Consumer,Usca,Brazil,Technology,Storage,3532.3,52.42,Standard Class,
ORD-102056,07-06-2020 00:00,,Consumer,Europe,China,Furniture,Tables,1020.59,563.29,First Class,Missing customer name
ORD-103170,25-02-2022 00:00,,Corporate,Usca,USA,Office Supplies,Storage,4486.15,78.25,Same Day,Missing customer name
ORD-101682,06-10-2021 00:00,John Doe,Home Office,Europe,Germany,Furniture,Chairs,1586.45,1164.82,Second Class,
ORD-102255,24-01-2023 00:00,Li Wei,Corporate,Asia,USA,Furniture,Tables,1637.35,747.19,Standard Class,
ORD-101154,04-11-2020 00:00,,Consumer,Asia,China,Technology,Phones,4588.68,1470.15,First Class,Missing customer name
ORD-104499,22-06-2022 00:00,Li Wei,Consumer,Africa,Brazil,Furniture,Tables,71.09,281.82,Same Day,
ORD-103191,20-10-2019 00:00,Ravi Kumar,Home Office,Europe,Brazil,Office Supplies,Storage,973.86,763.99,Same Day,
ORD-101696,21-03-2018 00:00,John Doe,Corporate,Europe,India,Office Supplies,Storage,2112.55,148.81,Same Day,
ORD-103991,26-03-2023 00:00,,Consumer,Africa,India,Technology,Binders,3505.1,1836.18,Standard Class,Missing customer name
ORD-104723,01-08-2018 00:00,Anita Sharma,Consumer,Latam,Brazil,Technology,Phones,3239.59,804.84,Standard Class,
ORD-104682,12-04-2020 00:00,Ravi Kumar,Corporate,Europe,Brazil,Office Supplies,Tables,3348.71,-66.34,Standard Class,
ORD-101648,10-10-2020 00:00,Li Wei,Consumer,Europe,India,Office Supplies,Phones,4400.71,181.91,Second Class,
ORD-105539,15-07-2019 00:00,,Consumer,Europe,India,Technology,Binders,609.55,-292.75,First Class,Missing customer name
ORD-101445,17-08-2020 00:00,John Doe,Corporate,Latam,USA,Furniture,Phones,2613.2,-430.46,Second Class,
ORD-104199,19-07-2019 00:00,Maria  Gomez,Home Office,Asia,Brazil,Office Supplies,Phones,3628.76,814.8,First Class,
ORD-103923,18-10-2019 00:00,Anita Sharma,Corporate,Africa,Brazil,Technology,Tables,3182.41,342.81,Standard Class,
ORD-100253,08-03-2021 00:00,Li Wei,Corporate,Latam,China,Technology,Phones,2244.33,1909.43,Same Day,
ORD-103183,20-06-2022 00:00,Ravi Kumar,Corporate,Usca,USA,Office Supplies,Binders,90.49,-71.67,Standard Class,
ORD-102557,06-11-2020 00:00,John Doe,Consumer,Usca,Germany,Technology,Chairs,306.96,1484.78,Second Class,
ORD-105592,08-09-2021 00:00,Anita Sharma,Consumer,Latam,Germany,Office Supplies,Chairs,599.11,289.93,Standard Class,
ORD-100098,16-10-2020 00:00,John Doe,Corporate,Latam,Germany,Technology,Storage,1719.42,58.84,Standard Class,
ORD-102200,29-07-2022 00:00,,Home Office,Asia,India,Technology,Chairs,592.68,1924.09,Standard Class,Missing customer name
ORD-105980,04-06-2018 00:00,Maria  Gomez,Consumer,Usca,Germany,Furniture,Tables,2133.28,1506.44,Same Day,
ORD-102961,11-07-2021 00:00,Ravi Kumar,Consumer,Africa,China,Technology,Storage,897.32,1076.55,First Class,
ORD-104973,21-09-2022 00:00,John Doe,Corporate,Europe,India,Office Supplies,Chairs,3896.94,1242.8,First Class,
ORD-104433,21-04-2021 00:00,Li Wei,Consumer,Europe,India,Office Supplies,Chairs,4358.08,1978.45,Second Class,
ORD-103777,24-10-2018 00:00,,Corporate,Asia,Germany,Furniture,Storage,1951.29,983.02,First Class,Missing customer name
ORD-102869,15-01-2018 00:00,,Corporate,Asia,India,Office Supplies,Tables,2559.1,-245.25,Standard Class,Missing customer name
ORD-103234,05-07-2020 00:00,Ravi Kumar,Consumer,Usca,USA,Technology,Storage,4767.71,-337.83,Same Day,
ORD-103791,10-05-2018 00:00,,Home Office,Africa,USA,Furniture,Tables,2679.86,1166.52,Standard Class,Missing customer name
ORD-100956,23-06-2022 00:00,Li Wei,Corporate,Africa,Germany,Office Supplies,Tables,4975.39,1144,Standard Class,
ORD-105800,16-04-2020 00:00,John Doe,Home Office,Latam,China,Technology,Binders,714.94,1370.43,Second Class,
ORD-104067,21-11-2022 00:00,Ravi Kumar,Home Office,Asia,India,Furniture,Chairs,4311.82,-228.05,Standard Class,
ORD-100160,10-02-2019 00:00,,Corporate,Europe,Brazil,Technology,Chairs,2488.53,1862.26,Standard Class,Missing customer name
ORD-105699,17-09-2019 00:00,,Consumer,Europe,Germany,Office Supplies,Phones,118.46,877.9,Second Class,Missing customer name
ORD-104493,18-03-2022 00:00,Li Wei,Corporate,Usca,India,Office Supplies,Storage,4861.25,1123.89,First Class,
ORD-101300,16-08-2022 00:00,Maria  Gomez,Corporate,Europe,Germany,Office Supplies,Binders,4825.41,-412.87,First Class,
ORD-104911,23-03-2020 00:00,Maria  Gomez,Corporate,Africa,Germany,Office Supplies,Chairs,1919.44,1902.44,First Class,
ORD-103987,13-08-2019 00:00,,Corporate,Africa,China,Furniture,Phones,4770.94,906.48,Second Class,Missing customer name
ORD-101527,22-10-2022 00:00,John Doe,Consumer,Asia,Brazil,Office Supplies,Binders,709.34,908.41,Second Class,
ORD-105511,01-05-2023 00:00,Ravi Kumar,Corporate,Usca,India,Furniture,Tables,3402.15,1858.89,Same Day,
ORD-105254,05-04-2022 00:00,,Corporate,Europe,Germany,Furniture,Chairs,963.69,1823.38,Same Day,Missing customer name
ORD-101218,15-04-2021 00:00,Anita Sharma,Consumer,Asia,Germany,Technology,Storage,1237,50.75,Standard Class,
ORD-104496,16-10-2019 00:00,Ravi Kumar,Corporate,Latam,India,Office Supplies,Binders,3897.79,1827.75,Standard Class,
ORD-104735,11-08-2019 00:00,Maria  Gomez,Consumer,Latam,Germany,Technology,Phones,1889.9,1341.55,Second Class,
ORD-103104,14-01-2020 00:00,,Consumer,Europe,Germany,Technology,Storage,40.6,-452.75,Second Class,Missing customer name
ORD-102735,03-05-2021 00:00,Li Wei,Corporate,Europe,Germany,Technology,Tables,2074.12,99.61,Same Day,
ORD-104555,10-10-2021 00:00,Anita Sharma,Corporate,Europe,USA,Technology,Storage,1144.21,532.45,Standard Class,
ORD-100954,22-08-2020 00:00,,Corporate,Africa,USA,Technology,Phones,3418.23,957.06,Standard Class,Missing customer name
ORD-104565,15-12-2021 00:00,John Doe,Consumer,Europe,Brazil,Office Supplies,Tables,976.27,1253.32,Standard Class,
ORD-103446,13-05-2023 00:00,Anita Sharma,Consumer,Latam,China,Technology,Phones,4212.06,25.53,First Class,
ORD-101045,22-01-2018 00:00,,Corporate,Europe,India,Furniture,Chairs,1339.13,1591.75,Same Day,Missing customer name
ORD-101693,03-11-2021 00:00,John Doe,Home Office,Usca,China,Furniture,Phones,1968.18,1614.29,First Class,
ORD-103436,27-11-2022 00:00,Anita Sharma,Corporate,Latam,China,Office Supplies,Storage,1493.69,1087.5,Standard Class,
ORD-100562,21-12-2020 00:00,John Doe,Corporate,Usca,USA,Furniture,Chairs,3221.4,1802.73,Second Class,
ORD-102485,06-09-2020 00:00,John Doe,Corporate,Latam,Brazil,Technology,Chairs,510.31,1532.46,Same Day,
ORD-105895,30-09-2018 00:00,Anita Sharma,Consumer,Asia,China,Furniture,Binders,2393.11,54.06,First Class,
ORD-103354,22-11-2020 00:00,Anita Sharma,Corporate,Latam,China,Technology,Storage,1675.6,1496.69,Standard Class,
ORD-100225,23-05-2023 00:00,John Doe,Corporate,Latam,Germany,Office Supplies,Storage,4421.27,1883.01,First Class,
ORD-104893,16-05-2019 00:00,Maria  Gomez,Consumer,Usca,India,Furniture,Tables,371.69,-155.98,Second Class,
ORD-100959,09-09-2022 00:00,Anita Sharma,Corporate,Usca,Brazil,Furniture,Phones,4149.33,1946.74,Same Day,
ORD-105600,28-04-2019 00:00,,Consumer,Latam,India,Furniture,Phones,842.56,-437.52,Second Class,Missing customer name
ORD-104548,15-04-2018 00:00,Ravi Kumar,Consumer,Latam,USA,Office Supplies,Storage,447.45,805.42,Second Class,
ORD-103067,30-09-2019 00:00,Li Wei,Consumer,Africa,China,Office Supplies,Phones,1015.6,1434.73,Same Day,
ORD-100815,03-05-2023 00:00,John Doe,Home Office,Asia,China,Furniture,Storage,517.75,1476.1,Standard Class,
ORD-104754,01-12-2018 00:00,John Doe,Home Office,Asia,India,Office Supplies,Chairs,2607.31,1336.68,Standard Class,
ORD-104642,06-02-2020 00:00,Li Wei,Home Office,Europe,USA,Technology,Phones,4941.13,823.38,First Class,
ORD-105311,18-04-2018 00:00,Maria  Gomez,Home Office,Latam,Germany,Office Supplies,Phones,176.47,1127.41,Standard Class,
ORD-103120,31-01-2020 00:00,Li Wei,Corporate,Latam,Germany,Furniture,Storage,2308.34,1249.83,Standard Class,
ORD-100016,21-10-2021 00:00,Anita Sharma,Home Office,Latam,China,Technology,Storage,1933.42,736.35,Standard Class,
ORD-101243,26-05-2021 00:00,Li Wei,Corporate,Latam,China,Furniture,Tables,1701.33,989.21,First Class,
ORD-102205,19-05-2021 00:00,John Doe,Corporate,Asia,Brazil,Furniture,Phones,1662.66,1615.92,Same Day,
ORD-102524,24-06-2023 00:00,Li Wei,Corporate,Usca,India,Furniture,Binders,4475.59,282.2,Standard Class,
ORD-101069,31-03-2018 00:00,Ravi Kumar,Corporate,Africa,China,Office Supplies,Storage,99.79,808.02,Second Class,
ORD-103444,02-11-2020 00:00,,Corporate,Usca,USA,Furniture,Binders,3875.71,-478.8,Standard Class,Missing customer name
ORD-102565,09-04-2021 00:00,Anita Sharma,Home Office,Usca,India,Technology,Chairs,1268.4,1218.59,Standard Class,
ORD-105864,10-06-2020 00:00,Li Wei,Corporate,Asia,Brazil,Technology,Chairs,1919.56,-11.54,Same Day,
ORD-101060,16-09-2022 00:00,John Doe,Consumer,Africa,Germany,Technology,Binders,2103.65,702.5,Second Class,
ORD-102327,13-11-2019 00:00,,Home Office,Latam,Brazil,Furniture,Chairs,1527.14,25.51,First Class,Missing customer name
ORD-103420,18-06-2023 00:00,Anita Sharma,Consumer,Asia,India,Technology,Binders,472.33,-441.17,Standard Class,
ORD-100301,08-10-2022 00:00,John Doe,Home Office,Asia,Germany,Technology,Tables,576.08,708.05,Standard Class,
ORD-104276,10-05-2021 00:00,Maria  Gomez,Corporate,Africa,USA,Technology,Tables,1494.16,562.08,Standard Class,
ORD-100606,27-06-2019 00:00,Ravi Kumar,Consumer,Europe,Germany,Technology,Chairs,4109.94,562.87,Standard Class,
ORD-103170,20-04-2018 00:00,Maria  Gomez,Home Office,Asia,Germany,Office Supplies,Binders,677.47,22.02,Second Class,
ORD-100699,18-01-2022 00:00,Ravi Kumar,Consumer,Usca,USA,Furniture,Binders,3714.49,1868.01,Same Day,
ORD-105088,03-03-2018 00:00,Li Wei,Consumer,Usca,China,Furniture,Binders,1447.9,-491.23,Same Day,
ORD-101139,24-03-2020 00:00,Anita Sharma,Consumer,Latam,China,Technology,Chairs,4417.91,1728.86,Standard Class,
ORD-100190,27-12-2019 00:00,Li Wei,Corporate,Asia,Germany,Furniture,Binders,2144.5,1342.25,First Class,
ORD-102300,31-05-2023 00:00,Ravi Kumar,Corporate,Latam,Germany,Technology,Storage,862.76,-69.82,Second Class,
ORD-100980,09-09-2022 00:00,Ravi Kumar,Home Office,Asia,Brazil,Technology,Binders,4929.29,680.48,Second Class,
ORD-102975,21-10-2021 00:00,Ravi Kumar,Corporate,Africa,China,Technology,Storage,887.29,1972.13,First Class,
ORD-101184,02-05-2020 00:00,,Consumer,Asia,USA,Furniture,Tables,2840.26,1109.25,Standard Class,Missing customer name
ORD-103327,07-06-2019 00:00,John Doe,Corporate,Europe,Germany,Office Supplies,Storage,2848.59,-181.56,Standard Class,
ORD-103394,04-01-2018 00:00,Anita Sharma,Consumer,Usca,Germany,Furniture,Tables,1867.2,644.11,Standard Class,
ORD-100127,27-12-2020 00:00,Li Wei,Corporate,Africa,Brazil,Furniture,Chairs,4757.69,670.51,First Class,
ORD-102065,03-03-2020 00:00,Li Wei,Corporate,Usca,Brazil,Office Supplies,Tables,4220.15,1505.66,Second Class,
ORD-101816,26-10-2022 00:00,Maria  Gomez,Corporate,Latam,Brazil,Furniture,Tables,4149.95,1790.41,Same Day,
ORD-105854,24-02-2018 00:00,Ravi Kumar,Corporate,Africa,India,Office Supplies,Binders,4870.89,-294.4,Standard Class,
ORD-100569,25-12-2019 00:00,Ravi Kumar,Corporate,Europe,USA,Technology,Phones,2288.26,285.09,First Class,
ORD-105442,23-09-2022 00:00,Ravi Kumar,Corporate,Usca,India,Office Supplies,Tables,490.44,246.1,First Class,
ORD-101895,03-04-2023 00:00,Li Wei,Consumer,Asia,Germany,Technology,Storage,3828.45,1990.12,Standard Class,
ORD-102733,30-03-2023 00:00,Maria  Gomez,Home Office,Asia,Brazil,Office Supplies,Chairs,1907.16,898.07,First Class,
ORD-103863,06-10-2022 00:00,John Doe,Consumer,Asia,Brazil,Technology,Storage,955.77,1699.58,Standard Class,
ORD-104721,03-09-2020 00:00,,Corporate,Africa,Brazil,Furniture,Chairs,2418.82,565.08,Standard Class,Missing customer name
ORD-104014,18-02-2022 00:00,Anita Sharma,Corporate,Europe,China,Office Supplies,Storage,4628.97,1306.81,Standard Class,
ORD-102901,11-08-2020 00:00,John Doe,Consumer,Europe,USA,Furniture,Tables,860.93,216.46,Second Class,
ORD-101686,05-01-2022 00:00,Li Wei,Corporate,Europe,India,Technology,Phones,4244.25,1779.47,First Class,
ORD-103009,23-02-2020 00:00,,Home Office,Usca,USA,Office Supplies,Tables,2093.93,637.87,Same Day,Missing customer name
ORD-100154,21-02-2023 00:00,,Consumer,Africa,Brazil,Office Supplies,Binders,688.33,1509.31,Second Class,Missing customer name
ORD-102537,13-09-2019 00:00,,Corporate,Asia,Germany,Office Supplies,Storage,4242.67,139.54,Standard Class,Missing customer name
ORD-101409,16-08-2022 00:00,Ravi Kumar,Home Office,Usca,China,Furniture,Phones,4848.25,1234.01,First Class,
ORD-104057,06-02-2021 00:00,Anita Sharma,Corporate,Europe,USA,Technology,Storage,1459.9,512.9,Same Day,
ORD-100784,17-01-2023 00:00,Li Wei,Corporate,Asia,Germany,Furniture,Binders,1521.16,-421.4,Standard Class,
ORD-103175,21-08-2022 00:00,Li Wei,Consumer,Africa,Brazil,Office Supplies,Binders,1955.78,532.52,First Class,
ORD-104341,24-09-2020 00:00,,Consumer,Latam,Brazil,Technology,Binders,4071.58,875.05,Standard Class,Missing customer name
ORD-105596,02-05-2020 00:00,Li Wei,Corporate,Europe,Brazil,Technology,Tables,57.03,-120.6,Same Day,
ORD-105801,09-10-2021 00:00,Anita Sharma,Consumer,Europe,Brazil,Furniture,Tables,1123.66,-40.22,First Class,
ORD-102806,17-03-2022 00:00,Anita Sharma,Corporate,Europe,China,Furniture,Phones,3530.97,662.16,Same Day,
ORD-100537,27-04-2023 00:00,Maria  Gomez,Home Office,Europe,China,Office Supplies,Binders,2031.17,356.82,Standard Class,
ORD-105986,04-03-2022 00:00,Maria  Gomez,Consumer,Asia,USA,Office Supplies,Tables,1654.83,601.85,Standard Class,
ORD-101841,26-10-2020 00:00,John Doe,Consumer,Africa,Brazil,Office Supplies,Chairs,4362.05,652.07,Same Day,
ORD-105016,09-03-2019 00:00,Anita Sharma,Corporate,Usca,China,Office Supplies,Chairs,4587.08,-149.81,Second Class,
ORD-102455,20-04-2020 00:00,Anita Sharma,Consumer,Asia,Germany,Technology,Tables,4740.19,-47.01,Second Class,
